nim,angkatan,fakultas,program_studi,jenis_kelamin,asal_provinsi,jalur_masuk,ukt_kelompok,beasiswa,tahun_ajaran,semester,mata_kuliah,sks,nilai_huruf,bobot_nilai,kehadiran_persen,nilai_tugas,nilai_uts,nilai_uas
24100040,2024,SITH,Rekayasa Hayati,Perempuan,Jawa Timur,SNBT,5,Tidak,2021/2022,Ganjil,Tugas Akhir I,3,B,3.0,73,57.1,65.3,88.5
24100040,2024,SITH,Rekayasa Hayati,Perempuan,Jawa Timur,SNBT,5,Tidak,2021/2022,Genap,Pancasila,3,A,4.0,99,67.2,64.4,72.6
24100040,2024,SITH,Rekayasa Hayati,Perempuan,Jawa Timur,SNBT,5,Tidak,2021/2022,Genap,Metodologi Penelitian,3,C,2.0,50,36.7,48.3,58.4
24100040,2024,SITH,Rekayasa Hayati,Perempuan,Jawa Timur,SNBT,5,Tidak,2021/2022,Genap,Kerja Praktik,3,B,3.0,84,67.4,64.8,75.4
24100040,2024,SITH,Rekayasa Hayati,Perempuan,Jawa Timur,SNBT,5,Tidak,2021/2022,Genap,Manajemen Proyek,2,BC,2.5,75,67.0,62.3,56.0
24100040,2024,SITH,Rekayasa Hayati,Perempuan,Jawa Timur,SNBT,5,Tidak,2021/2022,Genap,Olahraga,4,C,2.0,80,61.0,40.8,53.3
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2021/2022,Ganjil,Kalkulus I,2,C,2.0,62,50.4,49.6,85.7
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2021/2022,Ganjil,Kerja Praktik,4,C,2.0,59,55.9,53.2,41.2
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2021/2022,Ganjil,Tugas Akhir I,3,BC,2.5,89,62.4,69.6,87.3
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2021/2022,Ganjil,Kerja Praktik,3,BC,2.5,76,54.9,65.5,73.9
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2021/2022,Ganjil,Manajemen Proyek,4,C,2.0,58,43.2,52.4,45.3
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2021/2022,Genap,Tugas Akhir II,2,C,2.0,85,50.4,51.7,42.1
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2021/2022,Genap,Tugas Akhir II,4,BC,2.5,80,51.7,43.2,50.3
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2021/2022,Genap,Pengantar Rekayasa,2,BC,2.5,75,44.6,50.0,57.5
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2021/2022,Genap,Olahraga,4,B,3.0,95,71.1,57.3,71.1
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2021/2022,Genap,Kalkulus II,4,C,2.0,79,54.4,45.1,17.5
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2022/2023,Ganjil,Kerja Praktik,4,A,4.0,90,86.1,80.9,66.5
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2022/2023,Ganjil,Tugas Akhir II,2,D,1.0,84,40.3,43.8,49.4
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2022/2023,Ganjil,Bahasa Inggris,4,BC,2.5,90,48.6,30.7,56.8
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2022/2023,Ganjil,Olahraga,2,BC,2.5,74,46.2,62.5,37.4
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2022/2023,Ganjil,Manajemen Proyek,2,BC,2.5,75,50.6,60.5,73.0
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2022/2023,Ganjil,Etika Profesi,2,C,2.0,56,65.8,69.7,55.1
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2022/2023,Ganjil,Manajemen Proyek,3,BC,2.5,70,69.6,63.9,66.3
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2022/2023,Genap,Kerja Praktik,4,C,2.0,61,36.9,35.0,79.0
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2022/2023,Genap,Kerja Praktik,3,BC,2.5,79,56.9,69.1,49.9
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2022/2023,Genap,Pancasila,2,B,3.0,79,68.1,68.8,63.5
23190041,2023,SBM,Manajemen,Laki-laki,Sumatera Utara,SNBP,5,Tidak,2022/2023,Genap,Agama,3,C,2.0,54,45.4,42.5,52.0
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2021/2022,Ganjil,Olahraga,3,D,1.0,54,46.0,42.7,47.2
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2021/2022,Ganjil,Metodologi Penelitian,2,C,2.0,64,71.1,50.7,46.4
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2021/2022,Ganjil,Kimia Dasar IA,2,C,2.0,50,60.6,50.2,60.7
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2021/2022,Ganjil,Tugas Akhir II,3,BC,2.5,82,53.1,54.5,74.6
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2021/2022,Ganjil,Kalkulus II,4,C,2.0,65,46.0,48.8,28.5
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2021/2022,Ganjil,Etika Profesi,2,C,2.0,59,63.3,37.6,54.6
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2021/2022,Genap,Kerja Praktik,3,BC,2.5,76,70.0,71.5,38.9
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2021/2022,Genap,Etika Profesi,2,BC,2.5,72,44.4,44.4,66.3
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2021/2022,Genap,Kimia Dasar IA,3,C,2.0,82,58.8,41.9,70.7
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2021/2022,Genap,Manajemen Proyek,3,BC,2.5,71,65.4,45.2,72.4
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2021/2022,Genap,Etika Profesi,4,C,2.0,75,43.4,53.2,55.3
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Ganjil,Manajemen Proyek,2,D,1.0,74,59.4,60.3,50.2
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Ganjil,Kalkulus I,4,C,2.0,71,52.4,32.8,51.1
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Ganjil,Etika Profesi,3,C,2.0,60,47.8,47.6,23.9
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Ganjil,Etika Profesi,3,D,1.0,69,47.8,57.2,29.1
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Ganjil,Pancasila,2,BC,2.5,79,68.1,51.6,67.4
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Ganjil,Tugas Akhir I,2,C,2.0,52,60.6,36.7,37.8
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Genap,Pengantar Rekayasa,3,C,2.0,73,55.0,51.7,61.1
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Genap,Kalkulus II,3,D,1.0,77,31.2,36.4,37.5
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Genap,Kimia Dasar IA,3,C,2.0,58,58.8,54.9,55.0
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Genap,Manajemen Proyek,3,C,2.0,50,50.2,43.3,39.3
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Genap,Olahraga,4,C,2.0,77,50.2,37.4,52.5
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Genap,Kalkulus I,4,D,1.0,50,40.3,54.3,14.0
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2022/2023,Genap,Kerja Praktik,4,C,2.0,65,28.8,48.7,56.7
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Ganjil,Pancasila,3,D,1.0,78,34.1,26.1,44.7
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Ganjil,Metodologi Penelitian,3,C,2.0,81,45.8,43.0,36.3
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Ganjil,Tugas Akhir I,3,BC,2.5,76,64.9,48.1,54.4
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Ganjil,Tugas Akhir II,2,D,1.0,63,54.0,49.1,41.2
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Ganjil,Olahraga,4,B,3.0,92,86.1,68.3,69.6
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Ganjil,Kerja Praktik,4,C,2.0,81,40.2,63.9,35.7
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Ganjil,Fisika Dasar IA,3,C,2.0,84,59.6,49.2,75.8
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Genap,Kerja Praktik,3,D,1.0,70,35.2,30.9,47.4
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Genap,Fisika Dasar IA,4,C,2.0,50,35.2,60.0,54.8
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Genap,Olahraga,4,C,2.0,63,44.3,32.9,45.0
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Genap,Metodologi Penelitian,2,C,2.0,76,50.3,46.6,33.6
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Genap,Kerja Praktik,4,C,2.0,77,39.4,53.1,33.2
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2023/2024,Genap,Kalkulus II,3,C,2.0,58,51.9,54.3,62.3
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2024/2025,Ganjil,Agama,2,B,3.0,75,55.0,64.0,92.0
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2024/2025,Ganjil,Tugas Akhir II,3,C,2.0,84,46.0,50.1,48.0
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2024/2025,Ganjil,Olahraga,4,C,2.0,54,52.6,50.5,29.7
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2024/2025,Ganjil,Tugas Akhir II,3,C,2.0,56,46.0,32.9,33.5
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2024/2025,Ganjil,Fisika Dasar IIA,3,D,1.0,68,38.3,33.8,27.3
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2024/2025,Genap,Agama,3,C,2.0,77,59.5,55.2,65.5
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2024/2025,Genap,Olahraga,3,BC,2.5,75,68.0,56.6,49.3
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2024/2025,Genap,Kalkulus I,2,C,2.0,62,36.4,42.2,51.5
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2024/2025,Genap,Kerja Praktik,4,BC,2.5,86,54.3,82.6,55.5
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2024/2025,Genap,Fisika Dasar IA,3,D,1.0,69,38.4,35.4,31.4
21170042,2021,FSRD,Desain Interior,Perempuan,Sulawesi Selatan,SNBT,7,Tidak,2024/2025,Genap,Bahasa Inggris,4,C,2.0,69,49.9,61.8,49.2
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2021/2022,Ganjil,Kimia Dasar IA,3,E,0.0,80,20.8,9.6,16.6
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2021/2022,Ganjil,Pancasila,2,C,2.0,84,43.2,41.0,42.1
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2021/2022,Ganjil,Pengolahan Sinyal Digital,4,BC,2.5,79,64.7,45.5,47.2
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2021/2022,Ganjil,Pemrograman Dasar,2,BC,2.5,86,64.5,64.4,44.1
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2021/2022,Ganjil,Tugas Akhir II,2,BC,2.5,92,48.0,57.4,68.0
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2021/2022,Genap,Manajemen Proyek,3,D,1.0,73,48.3,45.1,39.3
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2021/2022,Genap,Pancasila,3,C,2.0,79,48.1,55.2,35.2
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2021/2022,Genap,Etika Profesi,3,C,2.0,84,57.8,34.0,54.5
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2021/2022,Genap,Olahraga,4,D,1.0,67,33.2,35.1,46.9
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Ganjil,Kalkulus I,3,D,1.0,74,40.3,32.0,32.9
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Ganjil,Kerja Praktik,2,BC,2.5,91,55.6,69.4,64.8
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Ganjil,Sinyal dan Sistem,3,D,1.0,50,30.8,28.5,31.7
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Ganjil,Pemrograman Dasar,4,C,2.0,78,55.6,46.2,48.0
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Ganjil,Telekomunikasi Digital,2,C,2.0,75,55.3,56.3,34.8
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Ganjil,Pengolahan Sinyal Digital,4,C,2.0,53,59.3,34.9,50.4
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Ganjil,Olahraga,4,BC,2.5,71,52.1,70.3,57.0
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Genap,Telekomunikasi Digital,2,B,3.0,80,67.5,68.8,60.5
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Genap,Fisika Dasar IA,3,D,1.0,70,43.9,44.4,47.8
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Genap,Elektronika,3,BC,2.5,91,45.4,45.9,66.3
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Genap,Kimia Dasar IA,3,D,1.0,67,35.1,31.8,42.9
23180043,2023,FTEK,Teknik Telekomunikasi,Laki-laki,Jawa Timur,SNBT,5,Tidak,2022/2023,Genap,Kalkulus I,3,C,2.0,83,45.2,41.8,44.2
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Ganjil,Olahraga,3,BC,2.5,84,57.0,44.9,58.1
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Ganjil,Fisika Statistik,3,AB,3.5,98,62.9,69.9,78.1
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Ganjil,Mekanika Kuantum,4,B,3.0,74,66.7,52.2,54.9
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Ganjil,Kalkulus I,3,C,2.0,53,57.5,50.1,52.4
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Ganjil,Kalkulus II,3,BC,2.5,83,55.5,60.0,33.6
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Genap,Persamaan Diferensial,4,B,3.0,78,54.9,60.0,56.6
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Genap,Olahraga,2,A,4.0,100,84.0,90.8,82.0
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Genap,Aljabar Linear,4,AB,3.5,85,71.7,61.0,86.2
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Genap,Fisika Dasar IIA,2,A,4.0,91,90.6,81.3,73.3
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Genap,Kimia Dasar IA,2,A,4.0,98,88.9,99.5,70.4
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Genap,Bahasa Inggris,4,A,4.0,98,85.8,73.4,97.8
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2021/2022,Genap,Etika Profesi,2,AB,3.5,92,69.3,71.5,65.4
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Ganjil,Fisika Statistik,3,B,3.0,71,73.7,74.7,70.8
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Ganjil,Kalkulus II,4,B,3.0,79,68.4,69.5,41.6
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Ganjil,Fisika Dasar IA,4,B,3.0,78,66.4,74.2,72.6
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Ganjil,Astrofisika,2,AB,3.5,91,73.8,73.4,89.0
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Ganjil,Kalkulus I,3,B,3.0,83,67.5,47.7,65.3
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Ganjil,Agama,2,BC,2.5,71,54.6,56.9,67.9
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Genap,Kalkulus II,4,BC,2.5,94,65.8,74.7,55.1
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Genap,Tugas Akhir I,4,BC,2.5,93,59.6,43.2,47.5
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Genap,Kerja Praktik,2,A,4.0,93,97.0,67.3,73.2
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Genap,Etika Profesi,3,B,3.0,70,64.0,84.4,62.0
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Genap,Agama,3,B,3.0,83,87.9,76.7,86.8
23100044,2023,SF,Fisika,Perempuan,Jawa Timur,SNBT,2,Tidak,2022/2023,Genap,Kalkulus I,3,BC,2.5,89,53.5,45.1,67.4
24190045,2024,SBM,Kewirausahaan,Laki-laki,NTB,SNBP,2,Tidak,2021/2022,Ganjil,Tugas Akhir II,3,B,3.0,71,71.9,67.6,56.2
24190045,2024,SBM,Kewirausahaan,Laki-laki,NTB,SNBP,2,Tidak,2021/2022,Ganjil,Kerja Praktik,3,B,3.0,81,80.2,61.4,75.2
24190045,2024,SBM,Kewirausahaan,Laki-laki,NTB,SNBP,2,Tidak,2021/2022,Ganjil,Olahraga,4,B,3.0,82,72.6,64.2,59.1
24190045,2024,SBM,Kewirausahaan,Laki-laki,NTB,SNBP,2,Tidak,2021/2022,Ganjil,Metodologi Penelitian,4,A,4.0,100,91.8,70.3,82.4
24190045,2024,SBM,Kewirausahaan,Laki-laki,NTB,SNBP,2,Tidak,2021/2022,Ganjil,Kalkulus I,3,AB,3.5,85,60.7,57.2,90.7
24190045,2024,SBM,Kewirausahaan,Laki-laki,NTB,SNBP,2,Tidak,2021/2022,Ganjil,Pengantar Rekayasa,3,B,3.0,85,80.2,53.2,78.1
24190045,2024,SBM,Kewirausahaan,Laki-laki,NTB,SNBP,2,Tidak,2021/2022,Genap,Tugas Akhir II,3,AB,3.5,86,76.3,92.0,62.6
24190045,2024,SBM,Kewirausahaan,Laki-laki,NTB,SNBP,2,Tidak,2021/2022,Genap,Olahraga,2,A,4.0,98,89.4,100.0,72.1
24190045,2024,SBM,Kewirausahaan,Laki-laki,NTB,SNBP,2,Tidak,2021/2022,Genap,Manajemen Proyek,2,B,3.0,92,81.1,68.6,69.0
24190045,2024,SBM,Kewirausahaan,Laki-laki,NTB,SNBP,2,Tidak,2021/2022,Genap,Kalkulus I,3,A,4.0,93,82.2,70.5,93.1
24190045,2024,SBM,Kewirausahaan,Laki-laki,NTB,SNBP,2,Tidak,2021/2022,Genap,Metodologi Penelitian,2,A,4.0,86,82.1,76.0,73.6
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Ganjil,Kerja Praktik,2,B,3.0,73,64.5,54.2,75.4
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Ganjil,Kalkulus I,3,BC,2.5,84,47.1,48.3,60.4
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Ganjil,Etika Profesi,3,B,3.0,85,70.2,64.6,54.5
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Ganjil,Pancasila,3,B,3.0,83,81.0,78.2,78.4
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Ganjil,Pengantar Rekayasa,3,AB,3.5,96,86.4,63.5,79.5
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Ganjil,Kimia Dasar IA,4,BC,2.5,73,54.2,63.9,74.4
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Genap,Fisika Dasar IA,2,B,3.0,86,79.5,65.3,57.0
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Genap,Metodologi Penelitian,3,BC,2.5,93,71.5,61.8,71.5
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Genap,Kerja Praktik,2,C,2.0,70,49.6,41.3,30.9
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Genap,Olahraga,4,AB,3.5,97,88.4,97.8,82.5
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Genap,Etika Profesi,3,B,3.0,95,61.0,73.6,55.2
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2021/2022,Genap,Bahasa Inggris,4,A,4.0,88,82.8,77.8,61.7
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Ganjil,Bahasa Inggris,3,B,3.0,82,59.0,61.2,81.7
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Ganjil,Agama,3,A,4.0,93,86.7,74.3,100.0
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Ganjil,Etika Profesi,2,B,3.0,83,59.3,72.0,73.9
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Ganjil,Manajemen Proyek,4,B,3.0,79,69.6,69.9,71.3
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Ganjil,Kerja Praktik,4,AB,3.5,91,74.8,79.7,79.1
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Ganjil,Kalkulus I,2,BC,2.5,84,61.6,59.7,46.2
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Ganjil,Tugas Akhir I,2,B,3.0,70,68.4,51.1,60.4
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Genap,Tugas Akhir II,4,A,4.0,87,76.0,76.2,75.0
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Genap,Bahasa Inggris,3,B,3.0,86,66.6,66.8,64.5
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Genap,Tugas Akhir II,2,A,4.0,89,85.5,69.8,94.9
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Genap,Pancasila,4,B,3.0,81,58.2,67.1,93.6
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Genap,Fisika Dasar IA,4,C,2.0,69,39.3,56.0,42.3
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Genap,Tugas Akhir I,3,A,4.0,85,73.7,77.3,100.0
23150046,2023,FTSL,Teknik Sipil,Perempuan,Bali,SNBT,4,Tidak,2022/2023,Genap,Tugas Akhir I,4,BC,2.5,74,70.5,66.4,44.4
