nim,angkatan,fakultas,program_studi,jenis_kelamin,asal_provinsi,jalur_masuk,ukt_kelompok,beasiswa,tahun_ajaran,semester,mata_kuliah,sks,nilai_huruf,bobot_nilai,kehadiran_persen,nilai_tugas,nilai_uts,nilai_uas
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2023/2024,Genap,Pengantar Rekayasa,2,C,2.0,68,66.4,73.1,73.0
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2023/2024,Genap,Pancasila,3,B,3.0,82,63.9,58.6,52.9
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Ganjil,Manajemen Proyek,3,B,3.0,72,82.2,64.5,73.0
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Ganjil,Etika Profesi,3,A,4.0,89,81.0,99.7,100.0
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Ganjil,Persamaan Diferensial,2,B,3.0,75,64.5,72.7,65.0
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Ganjil,Fisika Statistik,3,BC,2.5,73,69.2,68.7,60.8
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Ganjil,Bahasa Inggris,4,BC,2.5,85,48.0,56.6,51.8
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Ganjil,Pancasila,3,B,3.0,76,81.2,76.6,89.6
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Ganjil,Pengantar Rekayasa,3,BC,2.5,70,57.8,65.6,65.9
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Genap,Olahraga,4,A,4.0,95,88.4,98.5,91.5
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Genap,Persamaan Diferensial,3,A,4.0,92,78.5,76.6,92.0
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Genap,Bahasa Inggris,2,A,4.0,92,90.8,79.2,100.0
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Genap,Kerja Praktik,3,C,2.0,71,37.2,54.0,48.7
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Genap,Metodologi Penelitian,4,AB,3.5,86,77.0,78.1,66.8
21100049,2021,SF,Matematika,Laki-laki,DKI Jakarta,SNBT,6,Tidak,2024/2025,Genap,Kalkulus II,4,AB,3.5,93,84.1,84.3,100.0
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2021/2022,Ganjil,Fisika Dasar IIA,3,B,3.0,75,60.0,63.1,69.9
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2021/2022,Ganjil,Tugas Akhir I,3,AB,3.5,91,75.1,83.4,79.9
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2021/2022,Ganjil,Sistem Embedded,4,B,3.0,75,69.7,60.5,62.5
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2021/2022,Ganjil,Kalkulus II,3,C,2.0,78,50.4,45.9,46.2
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2021/2022,Genap,Manajemen Proyek,2,B,3.0,76,78.9,72.1,85.6
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2021/2022,Genap,Fisika Dasar IIA,3,AB,3.5,98,72.8,66.5,79.0
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2021/2022,Genap,Kimia Dasar IA,4,AB,3.5,85,86.4,83.1,68.7
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2021/2022,Genap,Tugas Akhir II,2,B,3.0,95,73.8,75.8,79.7
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2021/2022,Genap,Rangkaian Elektrik,3,B,3.0,79,58.8,55.4,72.1
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2021/2022,Genap,Sinyal dan Sistem,3,B,3.0,72,58.1,64.1,74.4
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2021/2022,Genap,Kerja Praktik,3,BC,2.5,92,66.8,51.9,73.0
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2022/2023,Ganjil,Rangkaian Elektrik,4,BC,2.5,74,55.9,56.6,63.0
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2022/2023,Ganjil,Tugas Akhir II,4,B,3.0,83,63.8,65.8,63.5
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2022/2023,Ganjil,Kerja Praktik,4,B,3.0,84,55.1,69.3,67.7
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2022/2023,Ganjil,Agama,4,A,4.0,96,77.5,61.9,92.4
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2022/2023,Ganjil,Kimia Dasar IA,4,B,3.0,84,64.8,53.8,91.4
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2022/2023,Ganjil,Pemrograman Dasar,2,A,4.0,85,63.7,74.1,100.0
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2022/2023,Ganjil,Telekomunikasi Digital,3,BC,2.5,86,60.8,58.9,51.2
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2022/2023,Genap,Fisika Dasar IA,3,C,2.0,75,54.8,26.8,49.4
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2022/2023,Genap,Sinyal dan Sistem,4,B,3.0,91,60.7,59.3,86.9
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2022/2023,Genap,Elektronika,4,B,3.0,74,69.8,82.8,89.2
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2022/2023,Genap,Bahasa Inggris,4,B,3.0,71,64.9,64.3,75.6
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Ganjil,Telekomunikasi Digital,4,B,3.0,70,75.1,49.0,49.6
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Ganjil,Elektronika,4,B,3.0,86,67.3,61.4,50.0
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Ganjil,Kerja Praktik,3,B,3.0,74,69.2,72.7,70.5
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Ganjil,Sistem Embedded,3,B,3.0,84,77.5,51.7,74.6
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Ganjil,Pengantar Rekayasa,3,C,2.0,84,46.0,38.8,62.1
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Ganjil,Sinyal dan Sistem,3,BC,2.5,89,62.7,48.9,59.2
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Genap,Etika Profesi,2,BC,2.5,80,64.9,49.2,77.8
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Genap,Rangkaian Elektrik,3,C,2.0,58,46.2,67.7,47.5
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Genap,Tugas Akhir II,3,BC,2.5,87,58.0,49.4,46.3
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Genap,Elektronika,3,BC,2.5,72,80.6,53.6,35.4
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Genap,Pancasila,3,A,4.0,94,89.9,72.3,73.8
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Genap,Pengantar Rekayasa,3,AB,3.5,90,74.2,52.8,97.6
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2023/2024,Genap,Fisika Dasar IA,2,BC,2.5,95,71.1,69.5,47.1
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2024/2025,Ganjil,Agama,4,A,4.0,93,79.8,61.3,79.9
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2024/2025,Ganjil,Pengantar Rekayasa,3,B,3.0,81,69.7,66.5,87.1
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2024/2025,Ganjil,Telekomunikasi Digital,2,B,3.0,94,63.8,74.0,72.9
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2024/2025,Ganjil,Pemrograman Dasar,3,D,1.0,57,47.7,47.2,44.5
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2024/2025,Ganjil,Fisika Dasar IIA,3,AB,3.5,85,73.0,77.4,59.6
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2024/2025,Ganjil,Kalkulus II,3,B,3.0,77,89.1,59.7,64.4
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2024/2025,Genap,Rangkaian Elektrik,3,BC,2.5,92,63.4,49.0,67.4
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2024/2025,Genap,Pengantar Rekayasa,3,AB,3.5,92,82.2,55.9,89.9
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2024/2025,Genap,Kerja Praktik,2,AB,3.5,91,85.5,78.2,81.5
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2024/2025,Genap,Etika Profesi,4,AB,3.5,96,95.2,65.8,92.7
21180050,2021,FTEK,Teknik Elektro,Perempuan,Jawa Timur,SNBT,7,Tidak,2024/2025,Genap,Metodologi Penelitian,3,B,3.0,74,67.5,49.9,65.2
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2021/2022,Ganjil,Persamaan Diferensial,3,C,2.0,83,43.6,46.2,47.5
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2021/2022,Ganjil,Manajemen Proyek,4,BC,2.5,78,45.1,41.2,62.3
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2021/2022,Ganjil,Metodologi Penelitian,3,C,2.0,77,57.6,49.9,56.3
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2021/2022,Ganjil,Analisis Real,4,B,3.0,92,68.7,61.8,81.6
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2021/2022,Genap,Mekanika Kuantum,2,BC,2.5,92,54.6,67.9,53.6
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2021/2022,Genap,Bahasa Inggris,3,BC,2.5,86,57.5,45.8,58.3
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2021/2022,Genap,Kimia Dasar IA,2,B,3.0,76,74.6,67.7,69.1
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2021/2022,Genap,Metodologi Penelitian,3,BC,2.5,71,66.3,63.9,56.4
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2021/2022,Genap,Kerja Praktik,3,BC,2.5,87,64.1,47.7,62.3
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2021/2022,Genap,Fisika Statistik,3,D,1.0,57,39.3,42.0,44.4
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2021/2022,Genap,Astrofisika,3,C,2.0,76,55.5,65.5,70.0
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2022/2023,Ganjil,Fisika Dasar IIA,2,BC,2.5,74,57.9,65.7,38.7
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2022/2023,Ganjil,Persamaan Diferensial,2,C,2.0,69,64.5,61.7,58.2
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2022/2023,Ganjil,Tugas Akhir II,4,D,1.0,69,41.6,35.4,45.9
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2022/2023,Ganjil,Pengantar Rekayasa,3,C,2.0,51,40.7,26.9,63.6
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2022/2023,Genap,Kimia Dasar IA,4,C,2.0,63,54.3,51.2,40.2
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2022/2023,Genap,Tugas Akhir II,2,D,1.0,81,36.4,36.3,48.8
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2022/2023,Genap,Mekanika Kuantum,2,D,1.0,85,57.0,52.5,52.8
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2022/2023,Genap,Kalkulus II,3,BC,2.5,71,67.9,51.6,55.5
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2022/2023,Genap,Pengantar Rekayasa,3,BC,2.5,88,64.3,62.7,53.0
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Ganjil,Tugas Akhir II,4,C,2.0,82,56.8,57.2,47.0
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Ganjil,Astrofisika,3,D,1.0,78,39.5,46.8,62.8
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Ganjil,Aljabar Linear,3,C,2.0,59,41.6,40.1,61.3
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Ganjil,Analisis Real,4,BC,2.5,80,49.4,60.1,51.8
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Ganjil,Fisika Statistik,2,D,1.0,76,37.6,61.1,49.4
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Ganjil,Kimia Dasar IA,3,BC,2.5,82,56.1,58.7,61.5
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Genap,Tugas Akhir I,3,BC,2.5,88,60.9,66.1,60.2
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Genap,Kalkulus II,3,C,2.0,69,42.3,26.2,71.6
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Genap,Astrofisika,3,B,3.0,73,59.0,59.8,58.0
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Genap,Olahraga,3,AB,3.5,87,67.1,75.3,77.2
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Genap,Fisika Dasar IA,2,BC,2.5,89,58.5,39.3,56.3
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2023/2024,Genap,Bahasa Inggris,3,C,2.0,53,47.9,60.4,26.4
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2024/2025,Ganjil,Fisika Statistik,4,C,2.0,61,44.6,43.8,57.9
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2024/2025,Ganjil,Metodologi Penelitian,4,BC,2.5,78,58.6,47.0,58.1
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2024/2025,Ganjil,Kalkulus I,4,BC,2.5,77,52.9,64.2,59.4
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2024/2025,Ganjil,Fisika Dasar IIA,4,B,3.0,88,65.9,68.0,67.0
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2024/2025,Ganjil,Manajemen Proyek,3,BC,2.5,95,58.1,59.3,41.1
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2024/2025,Genap,Analisis Real,3,B,3.0,83,56.5,60.9,70.2
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2024/2025,Genap,Tugas Akhir II,2,BC,2.5,86,73.8,40.0,55.1
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2024/2025,Genap,Kalkulus II,3,D,1.0,66,36.0,38.4,54.8
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2024/2025,Genap,Fisika Statistik,2,BC,2.5,73,66.6,61.7,53.0
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2024/2025,Genap,Kalkulus I,3,D,1.0,68,39.1,21.8,52.5
21100051,2021,SF,Fisika,Laki-laki,Jawa Barat,SNBT,3,Tidak,2024/2025,Genap,Aljabar Linear,2,BC,2.5,78,65.0,48.6,58.6
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Ganjil,Kalkulus I,3,BC,2.5,83,59.2,63.8,51.5
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Ganjil,Kalkulus II,4,BC,2.5,78,66.9,62.1,57.8
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Ganjil,Pengantar Rekayasa,3,A,4.0,88,82.9,93.2,87.1
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Ganjil,Kekuatan Material,2,BC,2.5,77,73.6,66.4,57.4
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Ganjil,Fisika Dasar IIA,4,AB,3.5,92,73.1,80.5,47.7
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Genap,Metodologi Penelitian,3,BC,2.5,83,66.7,54.0,61.4
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Genap,Manajemen Proyek,2,BC,2.5,70,70.4,65.5,53.2
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Genap,Kekuatan Material,3,B,3.0,77,73.3,81.9,76.5
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Genap,Fisika Dasar IIA,4,A,4.0,85,77.6,71.8,70.7
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Genap,Olahraga,3,AB,3.5,88,80.9,73.5,89.2
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Genap,Kalkulus II,2,A,4.0,89,69.2,70.8,91.3
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2021/2022,Genap,Mekanika Fluida,3,BC,2.5,83,58.0,71.7,48.9
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Ganjil,Fisika Dasar IA,4,BC,2.5,87,62.7,51.8,69.5
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Ganjil,Etika Profesi,4,BC,2.5,87,74.7,59.3,71.5
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Ganjil,Metodologi Penelitian,3,AB,3.5,85,71.5,51.9,80.9
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Ganjil,Pancasila,4,AB,3.5,94,80.3,69.5,70.7
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Ganjil,Kimia Dasar IA,3,A,4.0,90,73.2,87.3,78.1
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Ganjil,Termodinamika,2,B,3.0,85,63.2,54.6,72.6
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Ganjil,Bahasa Inggris,3,A,4.0,93,86.8,79.2,71.2
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Genap,Termodinamika,2,B,3.0,87,91.5,66.5,69.7
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Genap,Etika Profesi,3,BC,2.5,79,59.6,33.2,68.3
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Genap,Pancasila,2,B,3.0,92,53.8,71.0,53.7
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Genap,Tugas Akhir II,2,B,3.0,74,77.4,48.5,47.3
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Genap,Metodologi Penelitian,3,B,3.0,78,81.0,52.4,76.7
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Genap,Pengantar Rekayasa,4,B,3.0,76,58.4,78.9,85.4
23130052,2023,FTMD,Teknik Mesin,Perempuan,Jawa Barat,SNBT,8,Tidak,2022/2023,Genap,Kalkulus II,3,B,3.0,95,76.0,74.2,67.2
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2021/2022,Ganjil,Metodologi Penelitian,3,C,2.0,50,48.5,53.1,44.9
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2021/2022,Ganjil,Pancasila,3,D,1.0,50,52.7,43.7,38.0
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2021/2022,Ganjil,Etika Profesi,4,B,3.0,91,79.3,35.8,72.3
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2021/2022,Ganjil,Manajemen Proyek,2,D,1.0,85,48.2,44.6,51.8
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2021/2022,Ganjil,Kalkulus I,4,C,2.0,81,32.5,41.7,52.4
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2021/2022,Ganjil,Kimia Dasar IA,4,B,3.0,87,59.3,75.5,60.9
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2021/2022,Genap,Etika Profesi,4,BC,2.5,91,58.0,61.2,72.8
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2021/2022,Genap,Fisika Dasar IA,3,D,1.0,57,34.8,41.5,69.0
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2021/2022,Genap,Tugas Akhir I,3,C,2.0,74,66.2,68.4,48.7
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2021/2022,Genap,Kalkulus I,4,C,2.0,72,44.0,47.4,32.6
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Ganjil,Bahasa Inggris,2,BC,2.5,93,69.7,49.3,54.8
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Ganjil,Kalkulus I,2,D,1.0,67,38.5,38.1,36.2
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Ganjil,Fisika Dasar IIA,3,BC,2.5,92,54.0,59.2,56.0
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Ganjil,Etika Profesi,3,BC,2.5,72,63.4,70.2,69.8
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Ganjil,Tugas Akhir I,4,BC,2.5,90,72.6,62.1,76.1
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Ganjil,Pancasila,3,B,3.0,92,55.8,80.0,72.2
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Ganjil,Tugas Akhir II,2,BC,2.5,85,60.2,52.2,60.7
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Genap,Kalkulus II,4,C,2.0,75,62.8,49.7,48.0
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Genap,Olahraga,2,BC,2.5,78,57.4,55.1,59.9
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Genap,Manajemen Proyek,3,C,2.0,81,35.4,53.1,66.0
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Genap,Pancasila,2,C,2.0,62,66.9,55.1,54.1
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Genap,Kalkulus I,3,C,2.0,61,37.4,57.0,39.2
23100053,2023,SITH,Rekayasa Hayati,Perempuan,Sumatera Barat,Mandiri,4,Tidak,2022/2023,Genap,Tugas Akhir II,2,C,2.0,58,58.6,30.3,32.4
23130054,2023,FTMD,Teknik Mesin,Perempuan,Yogyakarta,Mandiri,6,Tidak,2021/2022,Ganjil,Pancasila,2,B,3.0,83,75.6,65.1,100.0
23130054,2023,FTMD,Teknik Mesin,Perempuan,Yogyakarta,Mandiri,6,Tidak,2021/2022,Ganjil,Kalkulus I,3,C,2.0,53,52.7,44.6,56.0
23130054,2023,FTMD,Teknik Mesin,Perempuan,Yogyakarta,Mandiri,6,Tidak,2021/2022,Ganjil,Tugas Akhir I,4,B,3.0,80,78.6,50.7,66.0
