nim,angkatan,fakultas,program_studi,jenis_kelamin,asal_provinsi,jalur_masuk,ukt_kelompok,beasiswa,tahun_ajaran,semester,mata_kuliah,sks,nilai_huruf,bobot_nilai,kehadiran_persen,nilai_tugas,nilai_uts,nilai_uas
24130009,2024,FTMD,Teknik Dirgantara,Laki-laki,Jawa Barat,SNBT,7,Tidak,2021/2022,Ganjil,Manajemen Proyek,3,A,4.0,92,90.2,79.4,88.4
24130009,2024,FTMD,Teknik Dirgantara,Laki-laki,Jawa Barat,SNBT,7,Tidak,2021/2022,Ganjil,Kekuatan Material,3,BC,2.5,78,82.9,61.8,64.6
24130009,2024,FTMD,Teknik Dirgantara,Laki-laki,Jawa Barat,SNBT,7,Tidak,2021/2022,Ganjil,Perancangan Mesin,3,A,4.0,85,85.7,79.4,72.3
24130009,2024,FTMD,Teknik Dirgantara,Laki-laki,Jawa Barat,SNBT,7,Tidak,2021/2022,Ganjil,Etika Profesi,3,AB,3.5,97,94.3,88.3,98.4
24130009,2024,FTMD,Teknik Dirgantara,Laki-laki,Jawa Barat,SNBT,7,Tidak,2021/2022,Ganjil,Termodinamika,3,B,3.0,84,61.5,64.8,70.1
24130009,2024,FTMD,Teknik Dirgantara,Laki-laki,Jawa Barat,SNBT,7,Tidak,2021/2022,Genap,Kerja Praktik,3,A,4.0,85,71.5,95.3,83.1
24130009,2024,FTMD,Teknik Dirgantara,Laki-laki,Jawa Barat,SNBT,7,Tidak,2021/2022,Genap,Tugas Akhir I,2,B,3.0,83,62.2,50.2,80.2
24130009,2024,FTMD,Teknik Dirgantara,Laki-laki,Jawa Barat,SNBT,7,Tidak,2021/2022,Genap,Kalkulus I,2,B,3.0,84,59.0,52.9,65.3
24130009,2024,FTMD,Teknik Dirgantara,Laki-laki,Jawa Barat,SNBT,7,Tidak,2021/2022,Genap,Kekuatan Material,2,A,4.0,93,82.9,65.0,82.1
24130009,2024,FTMD,Teknik Dirgantara,Laki-laki,Jawa Barat,SNBT,7,Tidak,2021/2022,Genap,Tugas Akhir II,3,B,3.0,76,50.3,67.6,69.1
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2021/2022,Ganjil,Fisika Dasar IA,2,A,4.0,87,94.0,77.3,71.7
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2021/2022,Ganjil,Manajemen Proyek,4,A,4.0,86,85.5,80.1,84.7
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2021/2022,Ganjil,Kalkulus I,4,B,3.0,77,68.8,60.7,63.4
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2021/2022,Ganjil,Tugas Akhir I,2,B,3.0,70,69.3,62.6,74.9
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2021/2022,Ganjil,Kalkulus II,3,B,3.0,77,83.4,41.3,84.5
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2021/2022,Ganjil,Tugas Akhir I,2,A,4.0,88,68.4,76.6,80.5
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2021/2022,Genap,Etika Profesi,3,BC,2.5,93,53.7,46.3,80.9
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2021/2022,Genap,Olahraga,3,A,4.0,90,95.2,87.2,71.5
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2021/2022,Genap,Tugas Akhir I,4,B,3.0,73,72.6,53.1,77.3
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2021/2022,Genap,Bahasa Inggris,3,B,3.0,79,68.6,75.0,76.9
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2021/2022,Genap,Kerja Praktik,3,B,3.0,82,79.6,56.0,77.7
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Ganjil,Pancasila,4,A,4.0,86,82.5,83.3,70.0
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Ganjil,Fisika Dasar IA,3,AB,3.5,98,75.7,67.8,89.8
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Ganjil,Tugas Akhir II,3,B,3.0,72,55.7,48.2,74.2
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Ganjil,Agama,3,B,3.0,80,81.2,43.1,87.5
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Ganjil,Fisika Dasar IIA,2,AB,3.5,98,75.3,66.5,80.9
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Ganjil,Pengantar Rekayasa,4,B,3.0,73,82.4,70.9,75.4
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Ganjil,Tugas Akhir I,3,B,3.0,81,69.9,69.9,49.8
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Genap,Kimia Dasar IA,3,BC,2.5,93,66.4,59.6,58.3
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Genap,Kerja Praktik,3,B,3.0,80,76.9,64.8,64.8
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Genap,Bahasa Inggris,4,AB,3.5,87,68.1,75.9,55.5
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Genap,Metodologi Penelitian,3,A,4.0,99,88.0,81.9,96.0
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Genap,Olahraga,2,A,4.0,99,93.1,61.6,69.6
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Genap,Manajemen Proyek,3,B,3.0,91,67.9,69.6,59.0
23190010,2023,SBM,Kewirausahaan,Perempuan,Bali,SNBT,7,Tidak,2022/2023,Genap,Etika Profesi,3,AB,3.5,85,69.8,65.6,58.9
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2021/2022,Ganjil,Tugas Akhir I,3,D,1.0,81,36.4,53.9,32.9
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2021/2022,Ganjil,Kalkulus I,3,AB,3.5,92,82.0,75.6,67.8
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2021/2022,Ganjil,Metodologi Penelitian,3,BC,2.5,90,60.2,63.0,95.5
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2021/2022,Ganjil,Pancasila,3,BC,2.5,84,72.0,53.0,62.4
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2021/2022,Ganjil,Fisika Dasar IA,4,B,3.0,72,64.5,84.2,78.0
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2021/2022,Ganjil,Agama,3,BC,2.5,82,63.2,65.6,65.6
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2021/2022,Genap,Pengantar Rekayasa,3,D,1.0,72,36.2,38.9,41.2
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2021/2022,Genap,Manajemen Proyek,3,BC,2.5,93,65.4,47.7,68.5
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2021/2022,Genap,Tugas Akhir II,3,BC,2.5,81,68.4,71.8,73.9
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2021/2022,Genap,Tugas Akhir I,3,BC,2.5,78,61.8,43.0,67.5
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2021/2022,Genap,Manajemen Proyek,3,BC,2.5,77,62.0,44.6,46.9
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2022/2023,Ganjil,Pancasila,4,B,3.0,92,74.0,77.2,74.6
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2022/2023,Ganjil,Metodologi Penelitian,2,BC,2.5,76,65.6,50.6,59.2
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2022/2023,Ganjil,Fisika Dasar IIA,3,C,2.0,67,49.7,48.2,55.8
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2022/2023,Ganjil,Tugas Akhir I,3,C,2.0,83,63.0,42.2,50.7
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2022/2023,Genap,Fisika Dasar IIA,3,C,2.0,84,64.9,53.5,65.8
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2022/2023,Genap,Pancasila,2,C,2.0,52,51.0,56.4,49.9
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2022/2023,Genap,Pengantar Rekayasa,4,B,3.0,87,64.3,79.2,96.0
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2022/2023,Genap,Agama,3,BC,2.5,74,56.6,72.2,79.1
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2022/2023,Genap,Tugas Akhir I,3,C,2.0,81,49.2,48.0,36.4
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2022/2023,Genap,Bahasa Inggris,2,C,2.0,50,40.5,39.5,48.2
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2023/2024,Ganjil,Manajemen Proyek,3,BC,2.5,85,72.5,47.6,71.9
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2023/2024,Ganjil,Manajemen Proyek,2,BC,2.5,72,55.2,60.3,42.2
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2023/2024,Ganjil,Etika Profesi,3,BC,2.5,72,62.9,63.9,65.1
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2023/2024,Ganjil,Metodologi Penelitian,3,A,4.0,86,77.2,72.3,74.8
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2023/2024,Ganjil,Bahasa Inggris,2,C,2.0,69,47.1,62.4,69.3
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2023/2024,Ganjil,Kalkulus II,2,C,2.0,65,45.4,55.1,45.4
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2023/2024,Genap,Tugas Akhir I,4,BC,2.5,82,65.7,46.0,82.7
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2023/2024,Genap,Kerja Praktik,3,AB,3.5,99,70.8,67.8,79.2
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2023/2024,Genap,Kerja Praktik,3,BC,2.5,88,66.4,78.6,59.0
22190011,2022,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBT,4,Tidak,2023/2024,Genap,Agama,4,BC,2.5,79,44.8,46.4,55.4
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Ganjil,Kalkulus I,3,B,3.0,77,75.6,69.8,88.1
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Ganjil,Kerja Praktik,3,A,4.0,94,80.8,75.1,97.5
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Ganjil,Etika Profesi,3,A,4.0,99,99.8,85.8,80.7
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Ganjil,Kerja Praktik,2,A,4.0,92,93.9,88.2,91.1
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Ganjil,Manajemen Proyek,4,A,4.0,91,94.4,93.8,92.8
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Genap,Fisika Dasar IIA,2,A,4.0,94,84.5,90.6,73.5
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Genap,Tugas Akhir I,3,A,4.0,94,81.9,80.3,100.0
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Genap,Agama,3,A,4.0,99,85.4,66.4,94.0
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Genap,Kimia Dasar IA,3,A,4.0,97,100.0,76.9,87.6
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Genap,Olahraga,4,A,4.0,100,97.6,79.0,88.3
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Genap,Tugas Akhir II,3,A,4.0,86,86.5,75.5,87.3
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2021/2022,Genap,Fisika Dasar IA,4,A,4.0,95,76.8,81.3,76.6
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Ganjil,Kalkulus I,3,A,4.0,90,72.8,74.4,89.5
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Ganjil,Fisika Dasar IA,3,A,4.0,99,84.5,74.4,100.0
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Ganjil,Agama,4,AB,3.5,90,58.9,76.8,70.5
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Ganjil,Tugas Akhir II,4,B,3.0,83,80.5,73.2,68.0
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Ganjil,Manajemen Proyek,3,B,3.0,85,79.2,75.0,71.0
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Ganjil,Olahraga,4,A,4.0,100,76.4,64.7,76.7
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Genap,Kerja Praktik,3,A,4.0,100,86.5,77.2,88.8
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Genap,Metodologi Penelitian,3,B,3.0,82,84.0,67.9,85.9
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Genap,Etika Profesi,4,A,4.0,86,88.7,85.7,90.4
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Genap,Fisika Dasar IIA,3,A,4.0,95,95.6,82.0,93.5
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Genap,Bahasa Inggris,3,A,4.0,88,95.6,72.4,100.0
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2022/2023,Genap,Kerja Praktik,4,A,4.0,97,73.2,80.9,76.4
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2023/2024,Ganjil,Manajemen Proyek,2,A,4.0,96,79.8,75.5,62.3
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2023/2024,Ganjil,Tugas Akhir I,3,A,4.0,100,61.1,60.1,89.6
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2023/2024,Ganjil,Etika Profesi,3,A,4.0,86,88.4,70.3,84.4
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2023/2024,Ganjil,Kerja Praktik,2,A,4.0,89,75.7,95.0,95.5
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2023/2024,Genap,Etika Profesi,3,A,4.0,85,83.0,80.1,58.3
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2023/2024,Genap,Manajemen Proyek,3,A,4.0,87,77.1,67.8,79.2
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2023/2024,Genap,Fisika Dasar IIA,2,A,4.0,88,90.1,74.3,91.9
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2023/2024,Genap,Kalkulus I,3,A,4.0,88,92.4,80.6,77.2
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2023/2024,Genap,Agama,3,A,4.0,89,88.1,89.0,92.6
22120012,2022,FTTM,Teknik Pertambangan,Perempuan,Jawa Barat,SNBP,5,Ya,2023/2024,Genap,Bahasa Inggris,3,A,4.0,94,80.7,93.2,87.4
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Ganjil,Kerja Praktik,4,AB,3.5,98,92.0,75.8,70.3
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Ganjil,Metodologi Penelitian,3,A,4.0,93,77.6,79.9,86.4
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Ganjil,Kimia Dasar IA,4,AB,3.5,94,79.1,96.3,100.0
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Ganjil,Fisika Dasar IA,3,A,4.0,100,83.7,79.7,90.7
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Ganjil,Olahraga,4,A,4.0,99,78.7,59.5,85.6
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Genap,Tugas Akhir I,4,A,4.0,92,81.1,95.7,70.3
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Genap,Metodologi Penelitian,3,B,3.0,77,72.2,77.3,90.6
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Genap,Tugas Akhir I,4,A,4.0,98,89.0,75.5,78.3
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Genap,Kerja Praktik,2,A,4.0,100,90.2,64.2,100.0
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Genap,Tugas Akhir II,3,A,4.0,97,80.0,84.0,90.9
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Genap,Etika Profesi,3,A,4.0,89,80.6,73.3,84.7
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2021/2022,Genap,Etika Profesi,3,A,4.0,86,89.3,76.3,94.3
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Ganjil,Metodologi Penelitian,2,BC,2.5,84,65.7,37.0,52.2
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Ganjil,Tugas Akhir II,2,B,3.0,74,63.4,81.5,68.2
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Ganjil,Metodologi Penelitian,3,A,4.0,89,84.6,84.8,85.9
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Ganjil,Fisika Dasar IIA,2,B,3.0,95,80.1,63.5,53.5
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Ganjil,Etika Profesi,4,A,4.0,95,92.7,84.6,76.5
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Genap,Etika Profesi,4,A,4.0,86,78.9,97.6,86.1
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Genap,Fisika Dasar IA,3,A,4.0,92,91.5,80.9,80.2
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Genap,Metodologi Penelitian,3,A,4.0,94,82.5,77.9,91.8
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Genap,Tugas Akhir I,4,A,4.0,87,90.9,79.2,85.9
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Genap,Tugas Akhir II,3,B,3.0,73,72.3,65.5,77.0
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Genap,Kerja Praktik,4,BC,2.5,92,72.7,52.5,69.3
23170013,2023,FSRD,Desain Produk,Laki-laki,Jawa Timur,SNBT,3,Tidak,2022/2023,Genap,Manajemen Proyek,4,B,3.0,84,79.5,60.1,67.1
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Ganjil,Metodologi Penelitian,3,A,4.0,92,82.0,84.4,86.2
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Ganjil,Kerja Praktik,3,A,4.0,89,86.6,100.0,83.0
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Ganjil,Bahasa Inggris,2,A,4.0,93,92.6,90.3,98.4
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Ganjil,Etika Profesi,3,A,4.0,85,75.9,96.3,71.2
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Ganjil,Tugas Akhir II,4,A,4.0,99,79.0,79.4,88.9
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Ganjil,Fisika Dasar IA,4,AB,3.5,90,82.7,91.1,84.8
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Ganjil,Elektronika,2,AB,3.5,96,87.4,87.1,65.0
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Genap,Tugas Akhir II,4,A,4.0,100,90.6,77.0,100.0
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Genap,Telekomunikasi Digital,2,A,4.0,97,81.6,74.3,80.8
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Genap,Olahraga,3,AB,3.5,94,65.7,88.9,67.0
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Genap,Pengolahan Sinyal Digital,4,B,3.0,79,55.0,62.1,56.3
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Genap,Pengantar Rekayasa,2,A,4.0,97,93.1,73.1,100.0
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2021/2022,Genap,Pancasila,3,A,4.0,86,82.4,55.0,100.0
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Ganjil,Pengantar Rekayasa,3,B,3.0,93,55.1,75.1,97.5
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Ganjil,Agama,4,A,4.0,89,89.5,85.9,95.2
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Ganjil,Tugas Akhir I,3,A,4.0,86,87.2,81.0,84.2
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Ganjil,Rangkaian Elektrik,3,B,3.0,84,72.4,53.7,73.4
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Ganjil,Etika Profesi,2,B,3.0,81,63.4,70.3,89.0
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Ganjil,Pancasila,3,A,4.0,87,72.4,70.1,96.3
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Ganjil,Olahraga,4,AB,3.5,95,76.5,79.5,66.7
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Genap,Bahasa Inggris,4,A,4.0,90,72.5,72.4,87.0
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Genap,Pancasila,3,B,3.0,85,75.7,68.3,78.8
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Genap,Kimia Dasar IA,4,A,4.0,94,95.3,80.7,79.2
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Genap,Sistem Embedded,3,A,4.0,95,87.7,79.0,83.9
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Genap,Rangkaian Elektrik,4,AB,3.5,99,69.8,57.1,96.1
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Genap,Pemrograman Dasar,4,B,3.0,74,64.2,59.0,80.4
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2022/2023,Genap,Metodologi Penelitian,4,AB,3.5,92,89.2,68.0,82.5
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2023/2024,Ganjil,Sistem Embedded,2,B,3.0,81,90.9,58.0,77.5
21180014,2021,FTEK,Teknik Tenaga Listrik,Laki-laki,DKI Jakarta,Mandiri,3,Tidak,2023/2024,Ganjil,Rangkaian Elektrik,3,A,4.0,93,88.3,78.1,83.4
